name,name_ar,sku,barcode,category,unit,supplier,cost_price,selling_price,vat,quantity,min_stock,published
SBH 1027 15/16 K,,SBH-1027,,NSK,pcs,,20.00,20.00,default,280,0,yes
CLUCH KIT SBH 13/16 ..,,CLUCH-KIT-SBH-13/16-..,,NSK,pcs,,152.00,152.00,default,82,0,yes
6306 SBC BEARING 6306,,6306-SBC,,SBH,pcs,,310.00,310.00,default,33,0,yes
6303 SBC BEARING,,6303-SBC,,SBH,pcs,,175.00,175.00,default,59,0,yes
6307 SATMAX BEARING TOYOYTA,,6307-SATMAX,,SBC,pcs,,480.00,480.00,default,6,0,yes
3822/3871 SATMAX BEARING FRONT VITZ O/M,,3822/3871-SATMAX,,SBC,pcs,,1200.00,1200.00,default,30,0,yes
6300 SATMAX BEARING 6300,,6300-SATMAX,,SBC,pcs,,75.00,75.00,default,47,0,yes
RTV SILIKON 20 G SMALL,,RTV-SILIKON-20-G,,SATMAX,pcs,,51.00,51.00,default,72,0,yes
RTV SILIKON 60,,RTV-SILIKON-60,,SATMAX,pcs,,93.00,93.00,default,64,0,yes
CHUMTA BUSH SMALL RBI XLI/GLI,,CHUMTA-BUSH-SMALL-RBI,,RTV,pcs,,223.00,223.00,default,12,0,yes
O/S 73.5-89-8.5. VITZ MIAN O/S,,O/S-73.5-89-8.5.,,RBI,pcs,,172.00,172.00,default,22,0,yes
O/S 70-92-8 MIAN SEAL 16 VALE,,O/S-70-92-8,,PSL,pcs,,170.00,170.00,default,11,0,yes
68149 SM MAX BEARING COROLA EE90/100,,68149-SM-MAX,,PSL,pcs,,295.00,295.00,default,17,0,yes
30204 SM MAX BEARING,,30204-SM-MAX,,PSL,pcs,,255.00,255.00,default,22,0,yes
6305 SM MAX BEARING,,6305-SM-MAX,,PSL,pcs,,270.00,270.00,default,20,0,yes
O/S 35-47-6. SUZUKI,,O/S-35-47-6.,,SM MAX,pcs,,63.00,63.00,default,5,0,yes
O/S 20-30-6 PUMP O/S,,O/S-20-30-6,,SM MAX,pcs,,28.00,28.00,default,50,0,yes
O/S 18-32-7.9 POWER SEAL,,O/S-18-32-7.9,,SM MAX,pcs,,64.00,64.00,default,85,0,yes
O/S 60-80-8. MIAN,,O/S-60-80-8.,,SM MAX,pcs,,156.00,156.00,default,8,0,yes
O/S 38-50-8 . KIM SEAL 1-C/2C/3C,,O/S-38-50-8-.,,SM MAX,pcs,,61.00,61.00,default,16,0,yes
S/OIL SEAL HILUX,,S/OIL-SEAL,,SM MAX,pcs,,205.00,205.00,default,20,0,yes
O/S 35-55-9.15 EXCEL O/S,,O/S-35-55-9.15,,SM MAX,pcs,,105.00,105.00,default,45,0,yes
O/S 38-55-8 EXCEL,,O/S-38-55-8,,SM MAX,pcs,,102.00,102.00,default,20,0,yes
O/S 30-42-8 CHILAM SEAL,,O/S-30-42-8,,SM MAX,pcs,,73.00,73.00,default,90,0,yes
O/S 35-49-6. TM O/S 16 VALE,,O/S-35-49-6.,,SKS,pcs,,60.00,60.00,default,35,0,yes
O/S 28-47-10 SK HISA SEAL 660 SUZKI,,O/S-28-47-10-SK,,SKS,pcs,,64.00,64.00,default,33,0,yes
VIKAM 64320 SK EE90/100,,VIKAM-64320-SK,,SKS,pcs,,1023.00,1023.00,default,20,0,yes
O/S 28-38-10 SK CHILAM 660 SUZUKI,,O/S-28-38-10-SK,,SKS,pcs,,64.00,64.00,default,136,0,yes
4012 SK BEARING SK 40BWD12,,4012-SK,,SKS,pcs,,1033.00,1033.00,default,92,0,yes
3812 SK BEARING 38BWD12 SK,,3812-SK,,SKS,pcs,,933.00,933.00,default,5,0,yes
O/S 38-63-9 SK AXCEL,,O/S-38-63-9-SK,,SKS,pcs,,99.00,99.00,default,173,0,yes
O/S 32-47-8 SK 660 SUZUKI,,O/S-32-47-8-SK,,SKS,pcs,,59.00,59.00,default,178,0,yes
O/S 35-47-7 SK 660,,O/S-35-47-7-SK,,SKS,pcs,,59.00,59.00,default,90,0,yes
O/S 32-44-9 SK 4*4 TUP,,O/S-32-44-9-SK,,SKS,pcs,,69.00,69.00,default,138,0,yes
RADIATER CUP 125 2.D X/G,,RADIATER-CUP-125,,SKS,pcs,,230.00,230.00,default,65,0,yes
6004 SIBS BEARING 6004,,6004-SIBS,,SK,pcs,,119.00,119.00,default,22,0,yes
SCP9017 FRONT DISC PAD SUZUKI 660,,SCP9017,,SIBC,pcs,,650.00,650.00,default,16,0,yes
SCP2254 DISC PAD REAR GLI/XLI O/M,,SCP2254,,SIBC,pcs,,650.00,650.00,default,14,0,yes
SCP2183 DISC PAD FRONT XLI/GLI O/M,,SCP2183,,SIBC,pcs,,650.00,650.00,default,1,0,yes
SCP2252 DISC PAD FRONT PRIUS AQUA N/VITZ,,SCP2252,,SIBC,pcs,,950.00,950.00,default,15,0,yes
O/S 22-35-10 SHOK O/S,,O/S-22-35-10,,SCP,pcs,,66.00,66.00,default,109,0,yes
O/S 22-34-10 SHOK O/S,,O/S-22-34-10,,SCP,pcs,,63.00,63.00,default,249,0,yes
O/S 22-36-7 SHOK O/S,,O/S-22-36-7,,SCP,pcs,,60.00,60.00,default,40,0,yes
O/S 32-52-8,,O/S-32-52-8,,SCP,pcs,,105.00,105.00,default,20,0,yes
O/S 20-32-7. SHOK O/S,,O/S-20-32-7.,,XWP,pcs,,65.00,65.00,default,61,0,yes
O/S 25-37-8.5. TM SEAL XLI/16WAL,,O/S-25-37-8.5.,,WK,pcs,,55.00,55.00,default,25,0,yes
O/S 35-49-6 TM O/S 16 VALE,,O/S-35-49-6,,WK,pcs,,65.00,65.00,default,89,0,yes
O/S 38-50-8. KIM SEAL 1-C/2C/3C,,O/S-38-50-8.,,WK,pcs,,80.00,80.00,default,27,0,yes
O/S 48-68-7 COROLA R,,O/S-48-68-7,,WK,pcs,,75.00,75.00,default,78,0,yes
O/S 32-46-6 . 2L/3L,,O/S-32-46-6-.-WK,,WK,pcs,,75.00,75.00,default,44,0,yes
SILENCER WASHER SUSUKI 660,,SILENCER-WASHER,,WA,pcs,,300.00,300.00,default,2,0,yes
SILENCER WASHER . RT90 HILUX,,SILENCER-WASHER-.,,WA,pcs,,300.00,300.00,default,1,0,yes
SLINSEER/W RT 40 COROLA,,SLINSEER/W-RT-40,,WA,pcs,,273.00,273.00,default,1,0,yes
O/SEAL 35-52-8.,,O/SEAL-35-52-8.,,TRUST,pcs,,85.00,85.00,default,20,0,yes
T 2183 XLI F,,T-2183,,TRUPART,pcs,,1025.00,1025.00,default,11,0,yes
T 2174 VITZ F,,T-2174,,TRUPART,pcs,,1025.00,1025.00,default,11,0,yes
PLUG TOYOT SUZUKI 660,,PLUG-TOYOT,,TRUPART,pcs,,190.00,190.00,default,34,0,yes
T 2023 COROLLA F,,T-2023,,TRUPART,pcs,,1025.00,1025.00,default,5,0,yes
O/SEAL 73.5-89-8.5 VITZ MIAN O/S,,O/SEAL-73.5-89-8.5,,TOYOTA,pcs,,180.00,180.00,default,25,0,yes
O/S 48-62-9 . R SEAL COROLA,,O/S-48-62-9-.,,TOYOTA,pcs,,74.00,74.00,default,46,0,yes
O/S 42-60-7. TM OIL SEAL HILUX 1-C/2-C,,O/S-42-60-7.,,STO,pcs,,70.00,70.00,default,85,0,yes
O/S 32-47-6 SUZUKI 660,,O/S-32-47-6,,STO,pcs,,57.00,57.00,default,4,0,yes
O/S 18-34 POWER O/S,,O/S-18-34,,STK,pcs,,60.00,60.00,default,30,0,yes
O/S 17-19 POWER,,O/S-17-19,,STK,pcs,,75.00,75.00,default,40,0,yes
62/28 SM MAX BEARING SUSUKI 660,,62/28-SM-MAX,,SPACO,pcs,,336.00,336.00,default,66,0,yes
33012 SMAX BEARING MAZDA,,33012-SMAX,,SPACO,pcs,,1110.00,1110.00,default,6,0,yes
30213 SMAX BEARING MAZDA,,30213-SMAX,,SPACO,pcs,,1400.00,1400.00,default,14,0,yes
48548 SM MAX BEARING HILUX,,48548-SM-MAX,,SPACO,pcs,,348.00,348.00,default,44,0,yes
CROSS 70 COROLA,,CROSS-70,,SPACO,pcs,,540.00,540.00,default,4,0,yes
RACK END #23 XLI X/G,,RACK-END-#23,,ZK,pcs,,1476.00,1476.00,default,1,0,yes
TIE RAD XLI 2010,,TIE-RAD-XLI-2010,,ZK,pcs,,1820.00,1820.00,default,3,0,yes
BALL JOINT 94 2D BALL JIONT,,BALL-JOINT-94,,ZK,pcs,,1520.00,1520.00,default,2,0,yes
