name,name_ar,sku,barcode,category,unit,supplier,cost_price,selling_price,vat,quantity,min_stock,published
Harbyk Bawr Bls Alasly Llmrahyd 750 Mly,هاربيك باور بلس الاصلي للمراحيض 750 ملي,ITM-04965,,General,L,,0.00,0.00,default,0,5,yes
Harbyk Jl Tbyyd 750ml,هاربيك جل تبييض 750مل,ITM-02299,,Personal Care,L,,0.00,0.00,default,0,5,yes
Harbyk Jl Tbyyd750m,هاربيك جل تبييض750م,ITM-06120,,Personal Care,pcs,,0.00,0.00,default,0,5,yes
Harfst Fwaka Mshkla 567jram,هارفست فواكة مشكلة 567جرام,ITM-04536,,General,pcs,,0.00,0.00,default,0,5,yes
Harfst Qta Ananas 567j,هارفست قطع اناناس 567ج,ITM-04393,,General,g,,0.00,0.00,default,0,5,yes
Harfst Shra H Ananas 227j,هارفست شرائح اناناس 227ج,ITM-05950,,General,g,,0.00,0.00,default,0,5,yes
Harfst Shra H Ananas 850j,هارفست شرائح اناناس 850ج,ITM-05956,,General,g,,0.00,0.00,default,0,5,yes
Harithem Garlic Pickle400G,Harithem Garlic Pickle400G,1034,,Canned & Preserved,g,,0.00,9.00,default,0,5,yes
Harpic Powder Plus,Harpic Powder Plus,1441,,Household & Cleaning,pcs,,0.00,8.00,default,0,5,yes
Harybw Alkhwkh Hlwa Jylabnkha Alfakha 175 J,هاريبو الخوخ حلوى جيلىبنكهة الفاكهة 175 ج,ITM-15857,,General,g,,0.00,0.00,default,0,5,yes
Harybw Hlwa Aljyla Nkha Alfakha 20 J,هاريبو حلوى الجيلى نكهة الفاكهة 20 ج,ITM-15734,,General,g,,0.00,0.00,default,0,5,yes
Harybw Jwld Byrz Fwaka 40 Jram,هاريبو جولد بيرز فواكة 40 جرام,ITM-15555,,General,pcs,,0.00,0.00,default,0,5,yes
Harybw Jwld Byrz Fwakha 20jm,هاريبو جولد بيرز فواكهة 20جم,ITM-15769,,General,g,,0.00,0.00,default,0,5,yes
Harybw Rwlyt Hlwa Jla Bnkha Alfakha 25 J,هاريبو روليت حلوى جلى بنكهة الفاكهة 25 ج,ITM-15558,,Personal Care,g,,0.00,0.00,default,0,5,yes
Harybw Tyth Hlwa Bnkha Alfakha20ghm,هاريبو تيث حلوى بنكهة الفاكهة20غم,ITM-15633,,General,pcs,,0.00,0.00,default,0,5,yes
Harybw Wwrmz Hlwa Jyla Bnkha Alfakha 20j,هاريبو وورمز حلوى جيلى بنكهة الفاكهة 20ج,ITM-16073,,General,g,,0.00,0.00,default,0,5,yes
Hashmi,Hashmi,1472,,General,pcs,,0.00,5.00,default,0,5,yes
Hazelnut,أمدكوني ويفرمحشي بكريما بالبندق,ITM-00254,,Dairy & Eggs,pcs,,0.00,0.00,default,0,5,yes
Hazelnut,هوبي ويفر بالبندق,ITM-12236,,Dairy & Eggs,pcs,,0.00,0.00,default,0,5,yes
Hazelnut 100,شوكلاة لوكربالبندق 100جم,ITM-14264,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 11,كادبوري ديرى ميلك بالبندق 11جم,ITM-14358,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 125,توفى بالبندق 125 ج,ITM-05816,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 125,جريسبي كعك بالبندق 125جم,ITM-16231,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 15,سوبر رول ويفر بالبندق 15غم,ITM-13875,,Dairy & Eggs,pcs,,0.00,0.00,default,0,5,yes
Hazelnut 150,ويفر رول محشو بالبندق 150جم,ITM-15435,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 16,ويفررانجو بالبندق 16جم,ITM-00825,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 16,ويفررانجو بالبندق 16ج,ITM-00826,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 16,كريب ويفر محشوبالبندق 16جم,ITM-02453,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 17.5,لواكر جاردينا بندق 17.5جم,ITM-16391,,General,g,,0.00,0.00,default,0,5,yes
Hazelnut 20,ويفر محشوبالبندق 20جم,ITM-12139,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 20,ويفر محشو بكريم البندق 20ج,ITM-12140,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 20,كادينز ويفر بالبندق 20غم,ITM-15970,,Dairy & Eggs,pcs,,0.00,0.00,default,0,5,yes
Hazelnut 24,شوكو ساندويتش اولكر بالبندق 24حبة,ITM-01967,,Dairy & Eggs,pcs,,0.00,0.00,default,0,5,yes
Hazelnut 24+2 *40,اولكر ويفر بالبندق 24+2مجان *40ج,ITM-12271,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 25,جاسويت شوكو ويفر بندق 25غم,ITM-05648,,Snacks & Confectionery,pcs,,0.00,0.00,default,0,5,yes
Hazelnut 25,ويفر محشو بالبندق 25جم,ITM-15436,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 25,جاس ويفر بالبندق 25جم,ITM-16878,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 250,لواكر كوادراتيني البندق 250جم,ITM-08028,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 30,ديمة بوند ويفر بالبندق 30جم,ITM-11551,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 30,يومي شوكو ويفر بالبندق 30جم,ITM-12920,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 300,ميلكو توفي بحشوة طعم البندق 300 ج,ITM-16620,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 33,كراس ويفر بالبندق 33جم,ITM-15430,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 330,باريو بنكهة البندق 330مل,ITM-17074,,Dairy & Eggs,ml,,0.00,0.00,default,0,5,yes
Hazelnut 35,رمارا ويفر بايتس بالبندق 35جم,ITM-14487,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 35,جونيور ميني كرواسان محشو بكريم البندق 35 غ,ITM-17270,,Dairy & Eggs,pcs,,0.00,0.00,default,0,5,yes
Hazelnut 360,ويفر بكريم البندق علب 360جم,ITM-01951,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 37,كادبوري ديرى ميلك بالبندق 37جم,ITM-13992,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 37,كرانش ويفر بالبندق 37غم,ITM-14196,,Dairy & Eggs,pcs,,0.00,0.00,default,0,5,yes
Hazelnut 38,ويفر نوغا محشو بالبندق 38غم,ITM-05883,,Dairy & Eggs,pcs,,0.00,0.00,default,0,5,yes
Hazelnut 38,كراس ويفر نوغا محشو بالبندق 38غم,ITM-15518,,Dairy & Eggs,pcs,,0.00,0.00,default,0,5,yes
Hazelnut 38,كراس ويفر نوغا محشو بالبندق 38 غرام,ITM-15519,,Dairy & Eggs,pcs,,0.00,0.00,default,0,5,yes
Hazelnut 38,لواكر جاردينا بندق 38جم,ITM-16392,,General,g,,0.00,0.00,default,0,5,yes
Hazelnut 40,اولكر ويفر بالبندق 40جم,ITM-02265,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 40,ويفر بالبندق 40جم,ITM-14620,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 40,اولكر ويفر بالبندق 40جم,ITM-16276,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 40,تايم ويفر محشو بالبندق 40جم,ITM-16925,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 400,ويفرماستر بنكهة البندق 400ج,ITM-02167,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 42,اولكر رولوكات ويفر بالبندق 42جم,ITM-02454,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 75,امادا فيني ويفر بالبندق 75جم,ITM-15796,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 750,نوتيلا البندق والكاكاو 750ج,ITM-02041,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut 80,ميمو ريز ويفر رول بالبندق 80جم,ITM-12921,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut Loacker 40,ويفر بندق لوزين 40ج,ITM-10403,,Snacks & Confectionery,g,,0.00,0.00,default,0,5,yes
Hazelnut Milk 26,ويفر بالبندق مطلي بكوكوليب الحليب 26ج,ITM-05200,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut Milk 75,برستيج ويفر رولبالبندق و حليب قليل الدسم 75ج,ITM-07381,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut Tichop 40,ويفر البندق Tichop 40ج,ITM-00833,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut120,ويفر رولو محشوالبندق120جم,ITM-00633,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hazelnut125,جريسبي كعك بالبندق125جم,ITM-11714,,Dairy & Eggs,g,,0.00,0.00,default,0,5,yes
Hb Dawr Alshms Nw Tsh,حب داور الشمس نو تشئ,ITM-18266,,General,pcs,,0.00,0.00,default,0,5,yes
Hb Pencil,Hb Pencil,1478,,School & Stationery,pcs,,0.00,5.00,default,0,5,yes
Hb Qra Almqrmsh 150j,حب قرع المقرمش 150ج,ITM-03664,,General,g,,0.00,0.00,default,0,5,yes
Hb Rwzana Kbyr,حب روزانة كبير,523,,General,pcs,,0.00,2.00,default,0,5,yes
Hba Albrka 200j,حبة البركة 200ج,ITM-00782,,General,g,,0.00,0.00,default,0,5,yes
Hbat Adhra Fantza Tshyzkyrlz Hraq 90j,حبات اذرة فانتزى تشيزكيرلز حراق 90ج,ITM-04580,,Canned & Preserved,g,,0.00,0.00,default,0,5,yes
Hbat Hlw Tk Tak,حبات حلو تك تاك,ITM-08471,,General,pcs,,0.00,0.00,default,0,5,yes
Hbl Kys Alaab Atfal Rqm2011,حبل كيس العاب أطفال رقم2011,ITM-15582,,Baby Care,pcs,,0.00,0.00,default,0,5,yes
Hbl Kys Alaab Atfal Rqm2012,حبل كيس العاب أطفال رقم2012,ITM-15583,,Baby Care,pcs,,0.00,0.00,default,0,5,yes
Hbl Rqm 12,حبل رقم 12,ITM-00760,,General,pcs,,0.00,0.00,default,0,5,yes
Hbl Rqm 5,حبل رقم 5,ITM-09846,,General,pcs,,0.00,0.00,default,0,5,yes
Hbl Rqm 7,حبل رقم 7,ITM-00768,,General,pcs,,0.00,0.00,default,0,5,yes
Hbq Alfnjan15 J,حبق الفنجان15 ج,ITM-09618,,General,g,,0.00,0.00,default,0,5,yes
Hbq Alfnjan20jm,حبق الفنجان20جم,ITM-14166,,General,g,,0.00,0.00,default,0,5,yes
Hbwb Dhra Hda Q Kalfwrnya 340jm,حبوب ذرة حدائق كالفورنيا 340جم,ITM-05346,,Canned & Preserved,g,,0.00,0.00,default,0,5,yes
Hbwb Dhra Kalfwrnya,حبوب ذرة كالفورنيا,256,,Canned & Preserved,pcs,,0.00,4.00,default,0,5,yes
Hbwb Dhra Kamla Hda Q Kalyfwrnya 425j,حبوب ذرة كاملة حدائق كاليفورنيا 425ج,ITM-11783,,Canned & Preserved,g,,0.00,0.00,default,0,5,yes
Hbwba,حبوبة,ITM-18388,,General,pcs,,0.00,0.00,default,0,5,yes
Hd Q Awrynt Lazanya445jm,حدئق اورينت لازانيا445جم,ITM-10155,,School & Stationery,g,,0.00,0.00,default,0,5,yes
Hda Q Alnyl Khdar Mshkl 400jm,حدائق النيل خضار مشكل 400جم,ITM-05323,,General,g,,0.00,0.00,default,0,5,yes
Hda Q Alnyl Mawkhya Mkhrwta 400jm,حدائق النيل ماوخية مخروطة 400جم,ITM-05321,,General,g,,0.00,0.00,default,0,5,yes
Hda Q Awrnyt Srdyn Har 125ghm,حدائق اورنيت سردين حار 125غم,ITM-09511,,General,pcs,,0.00,0.00,default,0,5,yes
Hda Q Awrnyt Srdyn Mghrby 125ghm,حدائق اورنيت سردين مغربي 125غم,ITM-14612,,General,pcs,,0.00,0.00,default,0,5,yes
Hda Q Awrynt Dbs Alrman 250ml,حدائق اورينت دبس الرمان 250مل,ITM-15100,,Fresh Produce,ml,,0.00,0.00,default,0,5,yes
Hda Q Awrynt Dbs Alrman 500ml,حدائق اورينت دبس الرمان 500مل,ITM-15101,,Fresh Produce,L,,0.00,0.00,default,0,5,yes
Hda Q Awrynt Fawlya Kdny 439jm,حدائق اورينت فاوليا كدني 439جم,ITM-15910,,General,g,,0.00,0.00,default,0,5,yes
Hda Q Awrynt Khrdl 227 Ghram,حدائق أورينت خردل 227 غرام,ITM-17911,,General,pcs,,0.00,0.00,default,0,5,yes
Hda Q Awrynt Nsha Aldhra 340j,حدائق أورينت نشاء الذرة 340ج,ITM-05274,,Canned & Preserved,g,,0.00,0.00,default,0,5,yes
Hda Q Awrynt Sbankh Mqtaa 244ghm,حدائق اورينت سبانخ مقطعة 244غم,ITM-16631,,Fresh Produce,pcs,,0.00,0.00,default,0,5,yes
Hda Q K Khfyf 185j,حدائق ك خفيف 185ج,ITM-09565,,General,g,,0.00,0.00,default,0,5,yes
Hda Q K Kwrndbyf340j,حدائق ك كورندبيف340ج,ITM-05050,,General,g,,0.00,0.00,default,0,5,yes
Hda Q Kalfwrnyabalkhlta Alsrya J450,حدائق كالفورنيابالخلطة السرية ج450,ITM-02413,,General,pcs,,0.00,5.50,default,0,5,yes
Hda Q Kalyfwrnya Ananas Shra H565j,حدائق كاليفورنيا اناناس شرائح565ج,ITM-01560,,General,g,,0.00,0.00,default,0,5,yes
Hda Q Kalyfwrnya Faswlya Mtbwkha 220,حدائق كاليفورنيا فاصوليا مطبوخة 220,ITM-12935,,General,pcs,,0.00,0.00,default,0,5,yes
Hda Q Shtwra Dbs Alrman 270ml,حدائق شتورة دبس الرمان 270مل,ITM-10513,,Fresh Produce,ml,,0.00,0.00,default,0,5,yes
Hda Q Shtwra Dbs Rman 270ml,حدائق شتورة دبس رمان 270مل,ITM-03872,,Fresh Produce,ml,,0.00,0.00,default,0,5,yes
Hda Q Shtwra Ftr Mqta 425jm,حدائق شتورة فطر مقطع 425جم,ITM-00290,,General,g,,0.00,0.00,default,0,5,yes
Head And Shoulders,Head And Shoulders,1522,,Personal Care,pcs,,0.00,10.00,default,0,5,yes
Head Shoulder,Head Shoulder,2,,Personal Care,pcs,,0.00,16.00,default,0,5,yes
Herfy  Samoli,Herfy  Samoli,784,,General,pcs,,0.00,2.00,default,0,5,yes
Herfy 3 Samoli,Herfy 3 Samoli,785,,General,pcs,,0.00,3.50,default,0,5,yes
Herfy Food Shabora,Herfy Food Shabora,837,,General,pcs,,0.00,7.00,default,0,5,yes
Hfa D Draytks Llkbar 16hfaz,حفائض درايتكس للكبار 16حفاظ,ITM-11122,,General,pcs,,0.00,0.00,default,0,5,yes
Hfazat Akl Rqm 1,حفاظات اكل رقم 1,ITM-06534,,General,pcs,,0.00,0.00,default,0,5,yes
Hfazat Akl Rqm 2,حفاظات اكل رقم 2,ITM-06535,,General,pcs,,0.00,0.00,default,0,5,yes
Hfazat Akl Rqm 3,حفاظات اكل رقم 3,ITM-06536,,General,pcs,,0.00,0.00,default,0,5,yes
Hfazat Akl Rqm 4,حفاظات اكل رقم 4,ITM-06537,,General,pcs,,0.00,0.00,default,0,5,yes
Hfazat Taam Lst Myd,حفاظات طعام لست ميد,ITM-01419,,General,pcs,,0.00,0.00,default,0,5,yes
Hfazat Taam Shyf 3500ml,حفاظات طعام شيف 3500مل,ITM-03875,,General,L,,0.00,0.00,default,0,5,yes
Hfazat Taam Shyf 5000ml,حفاظات طعام شيف 5000مل,ITM-00301,,General,L,,0.00,0.00,default,0,5,yes
Hfl Z Byby Jwy Klwt Rqm 4llawlad 12hfaz,حفلئظ بيبي جوي كلوت رقم 4للاولاد 12حفاظ,ITM-04483,,General,pcs,,0.00,0.00,default,0,5,yes
Hi Tea,hi شاي,767,,Beverages,pcs,,0.00,9.00,default,0,5,yes
Hjr Dmna 12036,حجر ضمنة 12036,ITM-15592,,General,pcs,,0.00,0.00,default,0,5,yes
Hjr Msn Syny,حجر مسن صيني,ITM-00767,,General,pcs,,0.00,0.00,default,0,5,yes
Hla Am Salh Asaba Jwz Alhnd,حلا ام صالح اصابع جوز الهند,ITM-02378,,General,pcs,,0.00,0.00,default,0,5,yes
Hla Am Salh Asaba Sada,حلا ام صالح اصابع سادة,ITM-02534,,General,pcs,,0.00,0.00,default,0,5,yes
Hla Am Salh Qrs Smsm,حلا ام صالح قرص سمسم,ITM-02457,,General,pcs,,0.00,0.00,default,0,5,yes
Hla Blastyk Kbyr,حلة بلاستيك كبير,ITM-06195,,General,pcs,,0.00,0.00,default,0,5,yes
Hla Blastyk Sghyr,حلة بلاستيك صغير,ITM-06193,,General,pcs,,0.00,0.00,default,0,5,yes
Hla Blastyk Wst,حلة بلاستيك وسط,ITM-06194,,General,pcs,,0.00,0.00,default,0,5,yes
Hla Mfarsh Sfra Mkhrma,هلا مفارش سفرة مخرمة,ITM-13319,,General,pcs,,0.00,0.00,default,0,5,yes
Hla Qmr Aldyn 400 J,هلا قمر الدين 400 ج,ITM-16163,,General,g,,0.00,0.00,default,0,5,yes
Hla Wa Jla Hba Md Wr 1k,حلا وة جلى حبة مد ور 1ك,ITM-09016,,Personal Care,kg,,0.00,0.00,default,0,5,yes
Hla Wa Jla Ms 1k,حلا وة جلى مص 1ك,ITM-09015,,Personal Care,kg,,0.00,0.00,default,0,5,yes
Hla Wa Jlya Ms 1k,حلا وة جليى مص 1ك,ITM-08975,,Personal Care,kg,,0.00,0.00,default,0,5,yes
Hla Wa Ms 1k,حلا وة مص 1ك,ITM-09017,,General,kg,,0.00,0.00,default,0,5,yes
Hla Wa Tr Ka 1 K,حلا وة تر كى 1 ك,ITM-09018,,General,kg,,0.00,0.00,default,0,5,yes
Hlal Hlwa Albqra Bwlnda 200 Ghram,حلال حلوى البقرة بولندا 200 غرام,ITM-17884,,Meat & Poultry,pcs,,0.00,0.00,default,0,5,yes
Hlal Hlwa Almarshmllw 10j,حلال حلوى المارشمللو 10ج,ITM-18015,,General,g,,0.00,0.00,default,0,5,yes
Hlba Balznjbyl Walqrfa Alfnjan 30kys,حلبة بالزنجبيل والقرفة الفنجان 30كيس,ITM-08678,,Spices & Seasonings,pcs,,0.00,0.00,default,0,5,yes
Hlba Bwdra 200j,حلبة بودرة 200ج,ITM-07049,,General,g,,0.00,0.00,default,0,5,yes
Hlba Hb 200j,حلبة حب 200ج,ITM-07052,,General,g,,0.00,0.00,default,0,5,yes
Hlba Wady Alnhl 30kys,حلبة وادي النحل 30كيس,ITM-08920,,General,pcs,,0.00,0.00,default,0,5,yes
Hlbt Alrjwy,حلبت الرجوي,ITM-00246,,General,pcs,,0.00,0.00,default,0,5,yes
Hlw Alsmsmya,حلو السمسمية,ITM-18181,,General,pcs,,0.00,0.00,default,0,5,yes
Hlw Btam Alfwaka 14jm,حلو بطعم الفواكة 14جم,ITM-01902,,General,g,,0.00,0.00,default,0,5,yes
Hlw Marshmlw Fanylya,حلو مارشملو فانيليا,517,,General,pcs,,0.00,5.00,default,0,5,yes
Hlw Rytsh Dyma700j,حلو ريتش ديمة700ج,ITM-02124,,General,g,,0.00,0.00,default,0,5,yes
Hlwa 6jbwb Flwla,حلوة 6جبوب فلولا,ITM-02746,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Abw Ndara,حلوة ابو نضارة,ITM-03129,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Akstr Swr,حلوة اكستر سور,ITM-02965,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Alaab Albhr 30qtaa,حلوى العاب البحر 30قطعة,ITM-01608,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Alarshmalw Mhshwa Bjly Alfwaka 190j,حلوى الارشمالو محشوة بجلي الفواكة 190ج,ITM-11127,,Personal Care,g,,0.00,0.00,default,0,5,yes
Hlwa Albqra Bwlnda800 Jram,حلوة البقرة بولندا800 جرام,ITM-18294,,Meat & Poultry,pcs,,0.00,0.00,default,0,5,yes
Hlwa Albqraa Althlath Farkw 175j,حلوى البقراة الثلاث فاركو 175ج,ITM-11634,,Meat & Poultry,g,,0.00,0.00,default,0,5,yes
Hlwa Aljlyly Aldb Alhlw 150jm,حلوى الجليلي الدب الحلو 150جم,ITM-12763,,Personal Care,g,,0.00,0.00,default,0,5,yes
Hlwa Aljlyly Khwkh Hlqa 150jm,حلوى الجليلي خوخ حلقة 150جم,ITM-12764,,Personal Care,g,,0.00,0.00,default,0,5,yes
Hlwa Aljyly Aldb Alsghyr 150jm,حلوى الجيلي الدب الصغير 150جم,ITM-13676,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Aljyly Khwkh Hlqa 150jm,حلوى الجيلي خوخ حلقة 150جم,ITM-13677,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Aljyly Twt Alalyq Albry 150jm,حلوى الجيلي توت العليق البري 150جم,ITM-13656,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Almarshmalw Bjly Alfwaka 105j,حلوى المارشمالو بجلي الفواكة 105ج,ITM-13438,,Personal Care,g,,0.00,0.00,default,0,5,yes
Hlwa Almarshmalw Mhshwa Bjly Alfwaka 105j,حلوى المارشمالو محشوة بجلي الفواكة 105ج,ITM-07389,,Personal Care,g,,0.00,0.00,default,0,5,yes
Hlwa Almarshmylw 50jm,حلوى المارشميلو 50جم,ITM-08546,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Almarshmylw Twt 70ghm,حلوى المارشميلو توت 70غم,ITM-06255,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Almarshmylw Twt70ghm,حلوى المارشميلو توت70غم,ITM-04699,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Almn Walslwa 400j,حلوة المن والسلوى 400ج,ITM-01787,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Almn Walslwa150j,حلوة المن والسلوا150ج,ITM-01786,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Almylanw Drbn,حلوة الميلانو دربن,ITM-02152,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Alnjwm Albraqa 850j,حلوى النجوم البراقة 850ج,ITM-06015,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Alqshda Almkhfwqa Bralynya 1000jm,حلوى القشدة المخفوقة برالينية 1000جم,ITM-15316,,General,kg,,0.00,0.00,default,0,5,yes
Hlwa Alsydawy 900j,حلوى الصيداوي 900ج,ITM-03880,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Alsydawy Twfy 1000j,حلوى الصيداوي توفي 1000ج,ITM-03877,,General,kg,,0.00,0.00,default,0,5,yes
Hlwa Alsydawy Twfy 400j,حلوى الصيداوي توفي 400ج,ITM-03879,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Altwfy Frwt 2500j,حلوة التوفي فروت 2500ج,ITM-01807,,General,kg,,0.00,0.00,default,0,5,yes
Hlwa Alymwn Waljryb Frwt 200jram,حلوى اليمون والجريب فروت 200جرام,ITM-13679,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Arkwr Balkramyl 454j,حلوى اركور بالكراميل 454ج,ITM-03543,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Awd Fyrw,حلوى عود فيرو,ITM-08050,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Awd Ywby 70qtaa,حلوى عود يوبي 70قطعة,ITM-12245,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Awd Ywby Krym 70hba,حلوى عود يوبي كريم 70حبة,ITM-12244,,Personal Care,pcs,,0.00,0.00,default,0,5,yes
Hlwa Ays Marshmalw 8jm,حلوى ايس مارشمالو 8جم,ITM-16603,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Balwn Aldynaswr,حلوى بالون الديناصور,ITM-01601,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Blwna Twfys 200j,حلوة بلونا توفيس 200ج,ITM-00452,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bly Bryd 1k,حلوى بلي بريد 1ك,ITM-12241,,General,kg,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwaka 13 J,حلوى بنكهة الفواكة 13 ج,ITM-17928,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwaka 15jm,حلوى بنكهة الفواكة 15جم,ITM-15543,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwaka 17.50jm,حلوى بنكهة الفواكة 17.50جم,ITM-14786,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwaka 18 J,حلوى بنكهة الفواكة 18 ج,ITM-16892,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwaka 22jm,حلوى بنكهة الفواكة 22جم,ITM-17651,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwaka 5jm,حلوى بنكهة الفواكة 5جم,ITM-05685,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwaka 7jm,حلوى بنكهة الفواكة 7جم,ITM-07957,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwaka 8jm,حلوى بنكهة الفواكة 8جم,ITM-03175,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwaka Akaz 3jm,حلوى بنكهة الفواكة عكاز 3جم,ITM-06224,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwaka Alastnaaya 20j,حلوى بنكهة الفواكة الاصطناعية 20ج,ITM-17926,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwaka Kwra,حلوى بنكهة الفواكة كورة,ITM-15417,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwaka Mrwha 12jm,حلوى بنكهة الفواكة مروحة 12جم,ITM-06305,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwaka Sfara 10jm,حلوى بنكهة الفواكة صفارة 10جم,ITM-15542,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwaka Zrafa 29jm,حلوى بنكهة الفواكة زرافة 29جم,ITM-03225,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwakha Almshkla 200jram,حلوى بنكهة الفواكهة المشكلة 200جرام,ITM-12619,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alfwakha Mstra,حلوى بنكهة الفواكهة مسطرة,ITM-05695,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Alnanaa 200jram,حلوى بنكهة النعناع 200جرام,ITM-04547,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Bnkha Altwt Albry 200jram,حلوى بنكهة التوت البري 200جرام,ITM-12620,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Brjr 18jm,حلوى برجر 18جم,ITM-02205,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Btam Alfwaka 15jm,حلوى بطعم الفواكة 15جم,ITM-17533,,General,g,,0.00,0.00,default,0,5,yes
Hlwa Bwb Anb 120jm,حلوى بوب عنب 120جم,ITM-16610,,Fresh Produce,g,,0.00,0.00,default,0,5,yes
Hlwa Bwdra Qws Qza,حلوة بودرة قوس قزع,ITM-03169,,General,pcs,,0.00,0.00,default,0,5,yes
Hlwa Bwsym,حلوة بوسيم,ITM-02131,,General,pcs,,0.00,0.00,default,0,5,yes
