name,name_ar,sku,barcode,category,unit,supplier,cost_price,selling_price,vat,quantity,min_stock,published
Bahlsen Leibniz 200g,بالزن ٢٠٠ جم,BAQ-0403,,Biscuits,pkt,,0.00,0.00,default,0,0,no
Ulker Biscuits 200g,أولكر بسكويت ٢٠٠ جم,BAQ-0404,,Biscuits,pkt,,0.00,0.00,default,0,0,no
Tuc Crackers 100g,تاك ١٠٠ جم,BAQ-0405,,Biscuits,pkt,,0.00,0.00,default,0,0,no
Ritz Crackers 200g,ريتز ٢٠٠ جم,BAQ-0406,,Biscuits,pkt,,0.00,0.00,default,0,0,no
Petit Beurre 200g,بتي بور ٢٠٠ جم,BAQ-0407,,Biscuits,pkt,,0.00,0.00,default,0,0,no
Lotus Biscoff 250g,لوتس بيسكوف ٢٥٠ جم,BAQ-0408,,Biscuits,pkt,,0.00,0.00,default,0,0,no
Eti Crax 50g,إيتي كراكس ٥٠ جم,BAQ-0409,,Biscuits,pkt,,0.00,0.00,default,0,0,no
Halwani Maamoul 400g,حلواني معمول ٤٠٠ جم,BAQ-0410,,Biscuits,box,,0.00,0.00,default,0,0,no
Nabil Biscuits 400g,نبيل بسكويت ٤٠٠ جم,BAQ-0411,,Biscuits,pkt,,0.00,0.00,default,0,0,no
KitKat 2 Finger,كيت كات إصبعان,BAQ-0412,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
KitKat 4 Finger,كيت كات ٤ أصابع,BAQ-0413,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Snickers 50g,سنيكرز ٥٠ جم,BAQ-0414,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Twix 50g,تويكس ٥٠ جم,BAQ-0415,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Mars 51g,مارس ٥١ جم,BAQ-0416,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Bounty 57g,باونتي ٥٧ جم,BAQ-0417,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Galaxy Smooth Milk 42g,جالاكسي ٤٢ جم,BAQ-0418,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Galaxy Smooth Milk 110g,جالاكسي ١١٠ جم,BAQ-0419,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Milky Way 52g,ميلكي واي ٥٢ جم,BAQ-0420,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
M&M Peanut 45g,إم آند إم فول سوداني ٤٥ جم,BAQ-0421,,Chocolate & Candy,pkt,,0.00,0.00,default,0,0,no
M&M Chocolate 45g,إم آند إم شوكولاتة ٤٥ جم,BAQ-0422,,Chocolate & Candy,pkt,,0.00,0.00,default,0,0,no
Kinder Bueno,كيندر بوينو,BAQ-0423,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Kinder Surprise,كيندر سبرايز,BAQ-0424,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Toblerone 100g,توبليرون ١٠٠ جم,BAQ-0425,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Cadbury Dairy Milk 45g,كادبوري ديري ميلك ٤٥ جم,BAQ-0426,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Cadbury Flake 32g,كادبوري فليك ٣٢ جم,BAQ-0427,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Lion Bar,ليون بار,BAQ-0428,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Ulker Hobby 80g,أولكر هوبي ٨٠ جم,BAQ-0429,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Ulker Albeni 34g,أولكر ألبيني ٣٤ جم,BAQ-0430,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Haribo Goldbears 80g,هاريبو ٨٠ جم,BAQ-0431,,Chocolate & Candy,pkt,,0.00,0.00,default,0,0,no
Mentos Mint,مينتوس نعناع,BAQ-0432,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Orbit Gum,أوربت علكة,BAQ-0433,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Extra Gum,إكسترا علكة,BAQ-0434,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Trident Gum,ترايدنت علكة,BAQ-0435,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Halls Cough Drops,هولز حبوب,BAQ-0436,,Chocolate & Candy,pkt,,0.00,0.00,default,0,0,no
Chiclets,شيكليت,BAQ-0437,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Chupa Chups Lollipop,تشوبا تشوبس,BAQ-0438,,Chocolate & Candy,pcs,,0.00,0.00,default,0,0,no
Toffee Classic,توفي,BAQ-0439,,Chocolate & Candy,pkt,,0.00,0.00,default,0,0,no
Sukkari Dates 1kg,تمر سكري ١ كجم,BAQ-0440,,Dates & Nuts,box,,0.00,0.00,default,0,0,no
Khalas Dates 1kg,تمر خلاص ١ كجم,BAQ-0441,,Dates & Nuts,box,,0.00,0.00,default,0,0,no
Ajwa Dates 500g,تمر عجوة ٥٠٠ جم,BAQ-0442,,Dates & Nuts,box,,0.00,0.00,default,0,0,no
Mixed Nuts 250g,مكسرات مشكلة ٢٥٠ جم,BAQ-0443,,Dates & Nuts,pkt,,0.00,0.00,default,0,0,no
Pistachios 250g,فستق ٢٥٠ جم,BAQ-0444,,Dates & Nuts,pkt,,0.00,0.00,default,0,0,no
Cashews 250g,كاجو ٢٥٠ جم,BAQ-0445,,Dates & Nuts,pkt,,0.00,0.00,default,0,0,no
Almonds 250g,لوز ٢٥٠ جم,BAQ-0446,,Dates & Nuts,pkt,,0.00,0.00,default,0,0,no
Peanuts Roasted 250g,فول سوداني محمص ٢٥٠ جم,BAQ-0447,,Dates & Nuts,pkt,,0.00,0.00,default,0,0,no
Walnuts 250g,جوز ٢٥٠ جم,BAQ-0448,,Dates & Nuts,pkt,,0.00,0.00,default,0,0,no
Americana Chicken Nuggets 400g,ناجتس أمريكانا ٤٠٠ جم,BAQ-0449,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Americana Chicken Burger 4 pcs,برجر دجاج أمريكانا ٤ قطع,BAQ-0450,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Americana Beef Burger 4 pcs,برجر لحم أمريكانا ٤ قطع,BAQ-0451,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Americana Minced Beef 400g,لحم بقري مفروم أمريكانا ٤٠٠ جم,BAQ-0452,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Americana Minced Lamb 400g,لحم غنم مفروم أمريكانا ٤٠٠ جم,BAQ-0453,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Sadia Whole Chicken 900g,دجاج ساديا كامل ٩٠٠ جم,BAQ-0454,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Sadia Chicken Breast 900g,صدر دجاج ساديا ٩٠٠ جم,BAQ-0455,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Sadia Chicken Nuggets 400g,ناجتس ساديا ٤٠٠ جم,BAQ-0456,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Al Watania Whole Chicken,دجاج الوطنية كامل,BAQ-0457,,Frozen Food,pcs,,0.00,0.00,default,0,0,no
Al Watania Chicken Pieces,قطع دجاج الوطنية,BAQ-0458,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
French Fries 1kg,بطاطس مقلية مجمدة ١ كجم,BAQ-0459,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Frozen Mixed Vegetables 400g,خضار مشكلة مجمدة ٤٠٠ جم,BAQ-0460,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Frozen Green Peas 400g,بازلاء مجمدة ٤٠٠ جم,BAQ-0461,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Frozen Okra 400g,بامية مجمدة ٤٠٠ جم,BAQ-0462,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Frozen Molokhia 400g,ملوخية مجمدة ٤٠٠ جم,BAQ-0463,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Samosa Vegetable 12 pcs,سمبوسة خضار ١٢ حبة,BAQ-0464,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Spring Rolls 12 pcs,سبرينج رول ١٢ حبة,BAQ-0465,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Kibbeh 12 pcs,كبة ١٢ حبة,BAQ-0466,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Falafel 12 pcs,فلافل ١٢ حبة,BAQ-0467,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Fish Fingers 400g,أصابع سمك ٤٠٠ جم,BAQ-0468,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Frozen Pizza Margherita,بيتزا مارغريتا مجمدة,BAQ-0469,,Frozen Food,pcs,,0.00,0.00,default,0,0,no
Paratha Plain 5 pcs,براثا سادة ٥ قطع,BAQ-0470,,Frozen Food,pkt,,0.00,0.00,default,0,0,no
Almarai Ice Cream Vanilla 1.5L,آيس كريم المراعي فانيليا ١٫٥ لتر,BAQ-0471,,Ice Cream,pcs,,0.00,0.00,default,0,0,no
Almarai Ice Cream Chocolate 1.5L,آيس كريم المراعي شوكولاتة ١٫٥ لتر,BAQ-0472,,Ice Cream,pcs,,0.00,0.00,default,0,0,no
Almarai Ice Cream Cup,كأس آيس كريم المراعي,BAQ-0473,,Ice Cream,pcs,,0.00,0.00,default,0,0,no
Magnum Classic,ماغنوم كلاسيك,BAQ-0474,,Ice Cream,pcs,,0.00,0.00,default,0,0,no
Cornetto Classico,كورنيتو كلاسيكو,BAQ-0475,,Ice Cream,pcs,,0.00,0.00,default,0,0,no
Paddle Pop,باديل بوب,BAQ-0476,,Ice Cream,pcs,,0.00,0.00,default,0,0,no
Igloo Ice Cream Tub 1.5L,آيس كريم إغلو ١٫٥ لتر,BAQ-0477,,Ice Cream,pcs,,0.00,0.00,default,0,0,no
Kwality Walls Cup,كأس كواليتي وولز,BAQ-0478,,Ice Cream,pcs,,0.00,0.00,default,0,0,no
Fresh Whole Chicken,دجاج طازج كامل,BAQ-0479,,Meat & Poultry,kg,,0.00,0.00,default,0,0,no
Fresh Chicken Breast,صدر دجاج طازج,BAQ-0480,,Meat & Poultry,kg,,0.00,0.00,default,0,0,no
Fresh Chicken Thighs,أفخاذ دجاج طازجة,BAQ-0481,,Meat & Poultry,kg,,0.00,0.00,default,0,0,no
Minced Beef,لحم بقري مفروم,BAQ-0482,,Meat & Poultry,kg,,0.00,0.00,default,0,0,no
Minced Lamb,لحم غنم مفروم,BAQ-0483,,Meat & Poultry,kg,,0.00,0.00,default,0,0,no
Beef Steak,ستيك لحم بقري,BAQ-0484,,Meat & Poultry,kg,,0.00,0.00,default,0,0,no
Lamb Chops,ريش غنم,BAQ-0485,,Meat & Poultry,kg,,0.00,0.00,default,0,0,no
Chicken Sausages,سجق دجاج,BAQ-0486,,Meat & Poultry,pkt,,0.00,0.00,default,0,0,no
Beef Mortadella 250g,مرتديلا بقري ٢٥٠ جم,BAQ-0487,,Meat & Poultry,pkt,,0.00,0.00,default,0,0,no
Turkey Slices 200g,شرائح ديك رومي ٢٠٠ جم,BAQ-0488,,Meat & Poultry,pkt,,0.00,0.00,default,0,0,no
Chicken Franks 400g,نقانق دجاج ٤٠٠ جم,BAQ-0489,,Meat & Poultry,pkt,,0.00,0.00,default,0,0,no
Tomato,طماطم,BAQ-0490,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Cucumber,خيار,BAQ-0491,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
White Onion,بصل أبيض,BAQ-0492,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Red Onion,بصل أحمر,BAQ-0493,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Potato,بطاطس,BAQ-0494,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Carrot,جزر,BAQ-0495,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Green Bell Pepper,فلفل أخضر,BAQ-0496,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Red Bell Pepper,فلفل أحمر,BAQ-0497,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Eggplant,باذنجان,BAQ-0498,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Zucchini,كوسة,BAQ-0499,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Cabbage,ملفوف,BAQ-0500,,Fresh Produce,pcs,,0.00,0.00,default,0,0,no
Lettuce,خس,BAQ-0501,,Fresh Produce,pcs,,0.00,0.00,default,0,0,no
Spinach Bundle,سبانخ حزمة,BAQ-0502,,Fresh Produce,bundle,,0.00,0.00,default,0,0,no
Coriander Bundle,كزبرة حزمة,BAQ-0503,,Fresh Produce,bundle,,0.00,0.00,default,0,0,no
Parsley Bundle,بقدونس حزمة,BAQ-0504,,Fresh Produce,bundle,,0.00,0.00,default,0,0,no
Mint Bundle,نعناع حزمة,BAQ-0505,,Fresh Produce,bundle,,0.00,0.00,default,0,0,no
Garlic 250g,ثوم ٢٥٠ جم,BAQ-0506,,Fresh Produce,pkt,,0.00,0.00,default,0,0,no
Fresh Ginger 250g,زنجبيل طازج ٢٥٠ جم,BAQ-0507,,Fresh Produce,pkt,,0.00,0.00,default,0,0,no
Lemon,ليمون,BAQ-0508,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Orange,برتقال,BAQ-0509,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Red Apple,تفاح أحمر,BAQ-0510,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Green Apple,تفاح أخضر,BAQ-0511,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Banana,موز,BAQ-0512,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Green Grapes,عنب أخضر,BAQ-0513,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Watermelon,بطيخ,BAQ-0514,,Fresh Produce,pcs,,0.00,0.00,default,0,0,no
Melon,شمام,BAQ-0515,,Fresh Produce,pcs,,0.00,0.00,default,0,0,no
Pomegranate,رمان,BAQ-0516,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Mango,مانجو,BAQ-0517,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Dates Loose,تمر سائب,BAQ-0518,,Fresh Produce,kg,,0.00,0.00,default,0,0,no
Pampers Size 1,بامبرز مقاس ١,BAQ-0519,,Baby Care,pkt,,0.00,0.00,default,0,0,no
Pampers Size 2,بامبرز مقاس ٢,BAQ-0520,,Baby Care,pkt,,0.00,0.00,default,0,0,no
Pampers Size 3,بامبرز مقاس ٣,BAQ-0521,,Baby Care,pkt,,0.00,0.00,default,0,0,no
Pampers Size 4,بامبرز مقاس ٤,BAQ-0522,,Baby Care,pkt,,0.00,0.00,default,0,0,no
Pampers Size 5,بامبرز مقاس ٥,BAQ-0523,,Baby Care,pkt,,0.00,0.00,default,0,0,no
Pampers Size 6,بامبرز مقاس ٦,BAQ-0524,,Baby Care,pkt,,0.00,0.00,default,0,0,no
Fine Baby Size 3,فاين بيبي مقاس ٣,BAQ-0525,,Baby Care,pkt,,0.00,0.00,default,0,0,no
Fine Baby Size 4,فاين بيبي مقاس ٤,BAQ-0526,,Baby Care,pkt,,0.00,0.00,default,0,0,no
Fine Baby Size 5,فاين بيبي مقاس ٥,BAQ-0527,,Baby Care,pkt,,0.00,0.00,default,0,0,no
Sanita Bambi Size 3,سانيتا بامبي مقاس ٣,BAQ-0528,,Baby Care,pkt,,0.00,0.00,default,0,0,no
Sanita Bambi Size 4,سانيتا بامبي مقاس ٤,BAQ-0529,,Baby Care,pkt,,0.00,0.00,default,0,0,no
Molfix Size 4,مولفيكس مقاس ٤,BAQ-0530,,Baby Care,pkt,,0.00,0.00,default,0,0,no
Baby Wipes 80 pcs,مناديل أطفال ٨٠ حبة,BAQ-0531,,Baby Care,pkt,,0.00,0.00,default,0,0,no
Johnson's Baby Shampoo 200ml,شامبو جونسون أطفال ٢٠٠ مل,BAQ-0532,,Baby Care,bottle,,0.00,0.00,default,0,0,no
Johnson's Baby Oil 200ml,زيت جونسون أطفال ٢٠٠ مل,BAQ-0533,,Baby Care,bottle,,0.00,0.00,default,0,0,no
Johnson's Baby Powder 200g,بودرة جونسون أطفال ٢٠٠ جم,BAQ-0534,,Baby Care,pcs,,0.00,0.00,default,0,0,no
Johnson's Baby Lotion 200ml,لوشن جونسون أطفال ٢٠٠ مل,BAQ-0535,,Baby Care,bottle,,0.00,0.00,default,0,0,no
Cerelac Rice 200g,سيريلاك أرز ٢٠٠ جم,BAQ-0536,,Baby Care,box,,0.00,0.00,default,0,0,no
Cerelac Wheat 200g,سيريلاك قمح ٢٠٠ جم,BAQ-0537,,Baby Care,box,,0.00,0.00,default,0,0,no
Nido 1+ 400g,نيدو ١+ ٤٠٠ جم,BAQ-0538,,Baby Care,can,,0.00,0.00,default,0,0,no
Nido 3+ 400g,نيدو ٣+ ٤٠٠ جم,BAQ-0539,,Baby Care,can,,0.00,0.00,default,0,0,no
Baby Bottle 250ml,رضاعة ٢٥٠ مل,BAQ-0540,,Baby Care,pcs,,0.00,0.00,default,0,0,no
Colgate Toothpaste 125ml,معجون كولجيت ١٢٥ مل,BAQ-0541,,Personal Care,tube,,0.00,0.00,default,0,0,no
Signal Toothpaste 120ml,معجون سيجنال ١٢٠ مل,BAQ-0542,,Personal Care,tube,,0.00,0.00,default,0,0,no
Closeup Toothpaste 120ml,معجون كلوس أب ١٢٠ مل,BAQ-0543,,Personal Care,tube,,0.00,0.00,default,0,0,no
Sensodyne Toothpaste 100ml,معجون سنسوداين ١٠٠ مل,BAQ-0544,,Personal Care,tube,,0.00,0.00,default,0,0,no
Oral-B Toothbrush,فرشاة أسنان أورال بي,BAQ-0545,,Personal Care,pcs,,0.00,0.00,default,0,0,no
Toothbrush Soft,فرشاة أسنان ناعمة,BAQ-0546,,Personal Care,pcs,,0.00,0.00,default,0,0,no
Head & Shoulders Shampoo 400ml,شامبو هيد آند شولدرز ٤٠٠ مل,BAQ-0547,,Personal Care,bottle,,0.00,0.00,default,0,0,no
Pantene Shampoo 400ml,شامبو بانتين ٤٠٠ مل,BAQ-0548,,Personal Care,bottle,,0.00,0.00,default,0,0,no
Pantene Conditioner 360ml,بلسم بانتين ٣٦٠ مل,BAQ-0549,,Personal Care,bottle,,0.00,0.00,default,0,0,no
Sunsilk Shampoo 400ml,شامبو صانسيلك ٤٠٠ مل,BAQ-0550,,Personal Care,bottle,,0.00,0.00,default,0,0,no
Dove Shampoo 400ml,شامبو دوف ٤٠٠ مل,BAQ-0551,,Personal Care,bottle,,0.00,0.00,default,0,0,no
Dove Body Wash 500ml,غسول جسم دوف ٥٠٠ مل,BAQ-0552,,Personal Care,bottle,,0.00,0.00,default,0,0,no
Dove Soap 135g,صابون دوف ١٣٥ جم,BAQ-0553,,Personal Care,pcs,,0.00,0.00,default,0,0,no
Lux Soap 125g,صابون لوكس ١٢٥ جم,BAQ-0554,,Personal Care,pcs,,0.00,0.00,default,0,0,no
Dettol Soap 125g,صابون ديتول ١٢٥ جم,BAQ-0555,,Personal Care,pcs,,0.00,0.00,default,0,0,no
Lifebuoy Soap 125g,صابون لايف بوي ١٢٥ جم,BAQ-0556,,Personal Care,pcs,,0.00,0.00,default,0,0,no
Fa Soap 125g,صابون فا ١٢٥ جم,BAQ-0557,,Personal Care,pcs,,0.00,0.00,default,0,0,no
Palmolive Shower Gel 500ml,شاور بالموليف ٥٠٠ مل,BAQ-0558,,Personal Care,bottle,,0.00,0.00,default,0,0,no
Nivea Cream 150ml,كريم نيفيا ١٥٠ مل,BAQ-0559,,Personal Care,jar,,0.00,0.00,default,0,0,no
Nivea Body Lotion 400ml,لوشن نيفيا ٤٠٠ مل,BAQ-0560,,Personal Care,bottle,,0.00,0.00,default,0,0,no
Nivea Deodorant 150ml,مزيل عرق نيفيا ١٥٠ مل,BAQ-0561,,Personal Care,can,,0.00,0.00,default,0,0,no
Rexona Deodorant 150ml,مزيل عرق ركسونا ١٥٠ مل,BAQ-0562,,Personal Care,can,,0.00,0.00,default,0,0,no
Gillette Blue 2 Razor 2 pcs,جيليت بلو ٢ قطعتان,BAQ-0563,,Personal Care,pkt,,0.00,0.00,default,0,0,no
Gillette Shaving Foam 200ml,رغوة حلاقة جيليت ٢٠٠ مل,BAQ-0564,,Personal Care,can,,0.00,0.00,default,0,0,no
Always Pads 10 pcs,فوط أولويز ١٠ قطع,BAQ-0565,,Personal Care,pkt,,0.00,0.00,default,0,0,no
Always Night Pads 8 pcs,فوط أولويز ليلية ٨ قطع,BAQ-0566,,Personal Care,pkt,,0.00,0.00,default,0,0,no
Kotex Pads 10 pcs,فوط كوتكس ١٠ قطع,BAQ-0567,,Personal Care,pkt,,0.00,0.00,default,0,0,no
Vaseline 100ml,فازلين ١٠٠ مل,BAQ-0568,,Personal Care,jar,,0.00,0.00,default,0,0,no
Cotton Pads 80 pcs,أقراص قطن ٨٠ حبة,BAQ-0569,,Personal Care,pkt,,0.00,0.00,default,0,0,no
Cotton Buds 200 pcs,أعواد أذن ٢٠٠ حبة,BAQ-0570,,Personal Care,box,,0.00,0.00,default,0,0,no
Hand Sanitizer 500ml,معقم يدين ٥٠٠ مل,BAQ-0571,,Personal Care,bottle,,0.00,0.00,default,0,0,no
Hair Gel 250ml,جل شعر ٢٥٠ مل,BAQ-0572,,Personal Care,jar,,0.00,0.00,default,0,0,no
Comb,مشط,BAQ-0573,,Personal Care,pcs,,0.00,0.00,default,0,0,no
Nail Clipper,قصاصة أظافر,BAQ-0574,,Personal Care,pcs,,0.00,0.00,default,0,0,no
Ariel Powder 3kg,أريال مسحوق ٣ كجم,BAQ-0575,,Laundry & Cleaning,pkt,,0.00,0.00,default,0,0,no
Ariel Liquid 2.5L,أريال سائل ٢٫٥ لتر,BAQ-0576,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Persil Powder 3kg,برسيل مسحوق ٣ كجم,BAQ-0577,,Laundry & Cleaning,pkt,,0.00,0.00,default,0,0,no
Persil Liquid 2.5L,برسيل سائل ٢٫٥ لتر,BAQ-0578,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Tide Powder 3kg,تايد مسحوق ٣ كجم,BAQ-0579,,Laundry & Cleaning,pkt,,0.00,0.00,default,0,0,no
Tide Liquid 2.5L,تايد سائل ٢٫٥ لتر,BAQ-0580,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Fairy Dish Soap 1L,فيري سائل جلي ١ لتر,BAQ-0581,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Fairy Dish Soap Lemon 1L,فيري ليمون ١ لتر,BAQ-0582,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Pril Dish Soap 1L,بريل سائل جلي ١ لتر,BAQ-0583,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Dettol Antiseptic 750ml,ديتول مطهر ٧٥٠ مل,BAQ-0584,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Dettol Antiseptic 1L,ديتول مطهر ١ لتر,BAQ-0585,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Dettol Hand Wash 200ml,ديتول غسول يدين ٢٠٠ مل,BAQ-0586,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Clorox Bleach 1.89L,كلوركس ١٫٨٩ لتر,BAQ-0587,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Clorox Bleach 3.78L,كلوركس ٣٫٧٨ لتر,BAQ-0588,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Clorox Toilet Cleaner 750ml,كلوركس منظف مرحاض ٧٥٠ مل,BAQ-0589,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Harpic Toilet Cleaner 750ml,هاربيك ٧٥٠ مل,BAQ-0590,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Jif Cream Cleaner 500ml,جيف ٥٠٠ مل,BAQ-0591,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Mr Muscle Kitchen 750ml,مستر ماسل مطبخ ٧٥٠ مل,BAQ-0592,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Ajax Floor Cleaner 1.5L,أجاكس أرضيات ١٫٥ لتر,BAQ-0593,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Flash Floor Cleaner 1.5L,فلاش أرضيات ١٫٥ لتر,BAQ-0594,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Glass Cleaner 750ml,منظف زجاج ٧٥٠ مل,BAQ-0595,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Abaya Wash 1L,سائل غسيل عبايات ١ لتر,BAQ-0596,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Fabric Softener 2L,منعم أقمشة ٢ لتر,BAQ-0597,,Laundry & Cleaning,bottle,,0.00,0.00,default,0,0,no
Dish Sponge 3 pcs,إسفنج جلي ٣ حبات,BAQ-0598,,Laundry & Cleaning,pkt,,0.00,0.00,default,0,0,no
Steel Wool 6 pcs,سلك جلي ٦ حبات,BAQ-0599,,Laundry & Cleaning,pkt,,0.00,0.00,default,0,0,no
Trash Bags Large 30 pcs,أكياس نفايات كبيرة ٣٠ كيس,BAQ-0600,,Laundry & Cleaning,roll,,0.00,0.00,default,0,0,no
Trash Bags Medium 30 pcs,أكياس نفايات وسط ٣٠ كيس,BAQ-0601,,Laundry & Cleaning,roll,,0.00,0.00,default,0,0,no
Cleaning Gloves,قفازات تنظيف,BAQ-0602,,Laundry & Cleaning,pair,,0.00,0.00,default,0,0,no
Insect Spray 400ml,مبيد حشرات ٤٠٠ مل,BAQ-0603,,Laundry & Cleaning,can,,0.00,0.00,default,0,0,no
Air Freshener Spray 300ml,معطر جو ٣٠٠ مل,BAQ-0604,,Laundry & Cleaning,can,,0.00,0.00,default,0,0,no
Air Freshener Gel 150g,معطر جو جل ١٥٠ جم,BAQ-0605,,Laundry & Cleaning,jar,,0.00,0.00,default,0,0,no
Fine Facial Tissue 150 sheets,مناديل فاين ١٥٠ ورقة,BAQ-0606,,Paper & Tissue,box,,0.00,0.00,default,0,0,no
Fine Facial Tissue 5 pack,مناديل فاين ٥ علب,BAQ-0607,,Paper & Tissue,pack,,0.00,0.00,default,0,0,no
Fine Toilet Paper 4 rolls,ورق تواليت فاين ٤ رول,BAQ-0608,,Paper & Tissue,pack,,0.00,0.00,default,0,0,no
Fine Toilet Paper 12 rolls,ورق تواليت فاين ١٢ رول,BAQ-0609,,Paper & Tissue,pack,,0.00,0.00,default,0,0,no
Fine Kitchen Towel 2 rolls,مناشف مطبخ فاين رولان,BAQ-0610,,Paper & Tissue,pack,,0.00,0.00,default,0,0,no
Sanita Facial Tissue,مناديل سانيتا,BAQ-0611,,Paper & Tissue,box,,0.00,0.00,default,0,0,no
Sanita Toilet Paper 8 rolls,ورق تواليت سانيتا ٨ رول,BAQ-0612,,Paper & Tissue,pack,,0.00,0.00,default,0,0,no
Kleenex Facial Tissue,مناديل كلينكس,BAQ-0613,,Paper & Tissue,box,,0.00,0.00,default,0,0,no
Wet Wipes 80 pcs,مناديل مبللة ٨٠ حبة,BAQ-0614,,Paper & Tissue,pkt,,0.00,0.00,default,0,0,no
Aluminum Foil 30m,ورق ألمنيوم ٣٠ م,BAQ-0615,,Paper & Tissue,roll,,0.00,0.00,default,0,0,no
Cling Film 30m,نايلون حفظ ٣٠ م,BAQ-0616,,Paper & Tissue,roll,,0.00,0.00,default,0,0,no
Baking Paper 20 sheets,ورق زبدة ٢٠ ورقة,BAQ-0617,,Paper & Tissue,roll,,0.00,0.00,default,0,0,no
